NEIGHBORHOOD,ADDRESS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,SALE DATE
FLORAL PARK,83-14 265TH STREET,7000.0,3514.0,2010.0,1781000.0,2022-07-20
FLUSHING-NORTH,151-15 25TH DRIVE,4000.0,2808.0,1985.0,1150000.0,2022-04-14
FLUSHING-NORTH,151-23 26TH AVENUE,3800.0,2092.0,2016.0,1310000.0,2022-12-08
FLUSHING-NORTH,151-56 27TH AVENUE,3999.0,2704.0,2009.0,1530000.0,2022-07-18
FLUSHING-NORTH,32-32 155TH STREET,5050.0,3400.0,2009.0,1800000.0,2022-03-04
FLUSHING-NORTH,147-27 34TH AVE,4400.0,2990.0,2017.0,1800000.0,2022-03-17
FLUSHING-NORTH,147-41 ELM AVENUE,2499.0,1268.0,1986.0,1275000.0,2022-06-23
FLUSHING-NORTH,149-54 CHERRY AVENUE,2202.0,1320.0,2006.0,850000.0,2022-01-28
FLUSHING-SOUTH,138-24 62ND ROAD,4507.0,2192.0,1997.0,1430000.0,2022-08-15
FLUSHING-SOUTH,158-31 77TH ROAD,3000.0,2493.0,2022.0,1616981.0,2022-10-12
FOREST HILLS,108-28 69TH AVENUE,5000.0,2428.0,1998.0,2150000.0,2022-02-10
FOREST HILLS,110-34 JEWEL AVENUE,5000.0,2904.0,2006.0,2200000.0,2022-04-12
FOREST HILLS,70-32 KESSEL STREET,4000.0,3150.0,1991.0,1620000.0,2022-05-03
HOLLIS,102-64 188TH STREET,1818.0,1026.0,2006.0,585000.0,2022-10-11
HOLLIS,8808 192ND STREET,3800.0,1898.0,2020.0,1323725.0,2022-10-07
HOLLIS,N/A 192ND STREET,3800.0,1898.0,2020.0,1384820.0,2022-06-17
HOLLIS HILLS,21504 86TH AVE,4370.0,2042.0,2006.0,1375000.0,2022-11-28
HOLLISWOOD,87-44 SANTIAGO STREET,13122.0,6400.0,2004.0,2500000.0,2022-10-20
HOLLISWOOD,199-37 KENO AVENUE,13308.0,5400.0,2008.0,2630000.0,2022-09-08
HOWARD BEACH,157-11 89 STREET,5000.0,2000.0,1996.0,1200000.0,2022-01-24
HOWARD BEACH,89-10 158TH AVENUE,5999.0,3128.0,2001.0,2300000.0,2022-10-03
HOWARD BEACH,164-53 85TH STREET,5899.0,3048.0,1986.0,1600000.0,2022-08-15
HOWARD BEACH,97-12 160TH AVENUE,4000.0,2000.0,2007.0,995000.0,2022-03-11
HOWARD BEACH,99-79 163RD ROAD,3839.0,1088.0,2017.0,609000.0,2022-08-26
JAMAICA ESTATES,80-48 SURREY PLACE,5082.0,2522.0,2002.0,1900000.0,2022-08-19
JAMAICA ESTATES,183-17 DALNY ROAD,5180.0,4075.0,2020.0,1800000.0,2022-02-28
JAMAICA HILLS,164-16 CHAPIN PARKWAY,1000.0,1200.0,2005.0,620000.0,2022-06-28
JAMAICA HILLS,164-16 CHAPIN PARKWAY,1000.0,1200.0,2005.0,650000.0,2022-10-25
LAURELTON,137-48 224 STREET,6538.0,3129.0,2020.0,983823.0,2022-05-23
LAURELTON,13752 224TH STREET,6666.0,3129.0,2020.0,970000.0,2022-03-28
LAURELTON,219-32 ALECIA AVENUE,1772.0,1400.0,1992.0,600000.0,2022-10-28
LITTLE NECK,251-46 HAND ROAD,8050.0,2700.0,1993.0,1450000.0,2022-05-31
LITTLE NECK,57-08 251ST STREET,2333.0,1392.0,2005.0,960000.0,2022-09-29
LITTLE NECK,64-34 251ST STREET,3940.0,1968.0,2006.0,1424000.0,2022-03-17
OAKLAND GARDENS,79-45 213TH STREET,3999.0,1941.0,2010.0,1398000.0,2022-06-29
OZONE PARK,107-14 92ND STREET,4999.0,3600.0,2004.0,1375000.0,2022-07-19
QUEENS VILLAGE,82-17 COUNTRY POINTE CRCL,1639.0,2000.0,2002.0,860000.0,2022-04-11
QUEENS VILLAGE,214-12 SPENCER AVENUE,4400.0,3076.0,1992.0,650000.0,2022-03-07
QUEENS VILLAGE,100-12 222ND STREET,3200.0,2082.0,1998.0,540000.0,2022-01-27
ROCKAWAY PARK,310 SEASIDE AVENUE,1943.0,1332.0,2002.0,650000.0,2022-06-22
ROCKAWAY PARK,307 BEACH 102ND STREET,1792.0,1332.0,2002.0,660000.0,2022-03-18
ROSEDALE,246-07 137TH ROAD,2850.0,1212.0,2002.0,432000.0,2022-10-14
ROSEDALE,147-43 224TH STREET,1981.0,1200.0,2002.0,610000.0,2022-01-31
ROSEDALE,243-14 WELLER AVE,2000.0,1200.0,2006.0,640000.0,2022-04-28
ROSEDALE,145-03 FRANKTON ST,1728.0,974.0,2005.0,630000.0,2022-04-29
SO. JAMAICA-BAISLEY PARK,120-40 144TH STREET,3858.0,1802.0,2022.0,360000.0,2022-07-15
SO. JAMAICA-BAISLEY PARK,120-30 147TH STREET,2500.0,1200.0,1994.0,685000.0,2022-05-16
SOUTH JAMAICA,107-09 157TH STREET,3000.0,1504.0,1995.0,720000.0,2022-08-08
SOUTH JAMAICA,105-36 170TH STREET,3000.0,1520.0,2005.0,690000.0,2022-11-21
SOUTH JAMAICA,107-18 WREN PLACE,2363.0,1350.0,2005.0,630000.0,2022-02-09
SOUTH OZONE PARK,120-11 149TH AVENUE,3999.0,2388.0,2022.0,702000.0,2022-06-23
SOUTH OZONE PARK,121-09 150TH AVENUE,5999.0,3538.0,2010.0,975000.0,2022-09-29
SPRINGFIELD GARDENS,140-40 171ST STREET,1959.0,924.0,2006.0,400000.0,2022-10-03
SPRINGFIELD GARDENS,140-40 171ST STREET,1959.0,924.0,2006.0,575000.0,2022-12-02
SPRINGFIELD GARDENS,142-12 174TH STREET,2230.0,1230.0,1994.0,625000.0,2022-07-29
SPRINGFIELD GARDENS,137-70 SOUTHGATE ST,1799.0,1080.0,2010.0,570000.0,2022-09-14
SPRINGFIELD GARDENS,179-11 144 AVENUE,904.0,1032.0,2005.0,580000.0,2022-08-19
SPRINGFIELD GARDENS,145-07 167TH STREET,3724.0,1903.0,2018.0,748711.0,2022-02-08
SPRINGFIELD GARDENS,184-34 SOUTH CONDUIT AVENUE,2304.0,1100.0,2005.0,400000.0,2022-12-15
SPRINGFIELD GARDENS,183-09 145 DRIVE,2279.0,840.0,2005.0,430000.0,2022-05-06
ST. ALBANS,112-10 175TH STREET,3916.0,1780.0,1991.0,840000.0,2022-07-01
ST. ALBANS,189-28 QUENCER ROAD,4000.0,2520.0,1995.0,845000.0,2022-02-28
ST. ALBANS,115-35 FARMERS BLVD,2492.0,1920.0,2005.0,665000.0,2022-01-18
ST. ALBANS,115-56 172ND STREET,1961.0,1472.0,2004.0,630000.0,2022-06-28
WHITESTONE,3 POINT CRESCENT,16102.0,7500.0,1995.0,4000000.0,2022-02-22
WHITESTONE,30 CENTER DRIVE,8486.0,4094.0,2014.0,3850000.0,2022-03-24
WHITESTONE,147-12 3RD AVENUE,4011.0,3000.0,2003.0,1350000.0,2022-03-11
WHITESTONE,149-23 2ND AVENUE,5118.0,3851.0,2019.0,2495000.0,2022-04-14
WHITESTONE,150-117 POWELLS COVE BLVD,6690.0,2243.0,2004.0,2100000.0,2022-09-20
WHITESTONE,2-40 149TH PLACE,4928.0,3100.0,1999.0,1556000.0,2022-03-24
WHITESTONE,2-52 149TH PLACE,4620.0,3100.0,1999.0,1565000.0,2022-09-02
WHITESTONE,2-80 149TH PLACE,4000.0,3200.0,2003.0,1260000.0,2022-02-15
WHITESTONE,149-28 10 AVENUE,6701.0,3175.0,1992.0,1600000.0,2022-10-24
WHITESTONE,15039 3RD AVENUE,6215.0,3180.0,2003.0,1700000.0,2022-01-27
WHITESTONE,150-102 POWELLS COVE BLVD,4334.0,3180.0,2002.0,1560000.0,2022-07-26
WHITESTONE,150-11 SULLIVAN DRIVE,7188.0,3570.0,2019.0,2085376.0,2022-09-06
WHITESTONE,150-19 SULLIVAN DRIVE,9203.0,4541.0,2019.0,2238113.0,2022-12-15
WHITESTONE,N/A 6 AVENUE,8553.0,3511.0,2019.0,2217749.0,2022-10-12
WHITESTONE,150-35 SULLIVAN DRIVE,6301.0,3063.0,2019.0,2336844.0,2022-08-08
WHITESTONE,150-18 SULLIVAN DRIVE,7084.0,3478.0,2019.0,2341975.0,2022-12-20
WHITESTONE,N/A 6 AVENUE,6199.0,3478.0,2019.0,2021226.0,2022-11-01
WHITESTONE,N/A 6 AVENUE,6199.0,3054.0,2019.0,2021226.0,2022-10-07
WHITESTONE,152-12 12TH ROAD,6705.0,3776.0,1999.0,1680000.0,2022-02-23
ANNADALE,4732 AMBOY ROAD,3654.0,910.0,2002.0,764000.0,2022-06-30
ANNADALE,107 NOEL STREET,5999.0,3250.0,1989.0,1050000.0,2022-08-31
ANNADALE,26 SEGUINE PLACE,2266.0,1320.0,1986.0,548888.0,2022-06-09
ANNADALE,32 MAY PLACE,2474.0,2495.0,1986.0,760000.0,2022-11-10
ANNADALE,35 EAGAN AVENUE,1508.0,1521.0,1986.0,600000.0,2022-07-22
ANNADALE,94 SEGUINE PLACE,2300.0,1320.0,1986.0,565000.0,2022-05-24
ANNADALE,48 EAGAN AVENUE,2399.0,1368.0,2000.0,630000.0,2022-12-27
ANNADALE,26 EAGAN AVENUE,2332.0,1515.0,1992.0,640000.0,2022-07-22
ANNADALE,53 BARB STREET,1585.0,1339.0,2004.0,675000.0,2022-09-01
ANNADALE,40 ENDVIEW STREET,1648.0,1344.0,2003.0,660000.0,2022-07-06
ANNADALE,998 ARDEN AVENUE,3876.0,1400.0,2005.0,698000.0,2022-03-23
ANNADALE,295 JEFFERSON BOULEVARD,3999.0,2300.0,1990.0,860000.0,2022-06-06
ANNADALE,224 STAFFORD AVENUE,3000.0,1850.0,2000.0,725000.0,2022-03-17
ANNADALE,8 ROGERS PLACE,10200.0,6171.0,1989.0,1590000.0,2022-10-31
ANNADALE,49 FURMAN STREET,3999.0,1910.0,2012.0,1120000.0,2022-06-07
ANNADALE,329 SHELDON AVENUE,2564.0,1390.0,2002.0,825000.0,2022-08-11
ANNADALE,424 VINELAND AVENUE,8700.0,3600.0,1992.0,1620000.0,2022-02-10
ANNADALE,394 VINELAND AVENUE,8499.0,3600.0,1992.0,1631000.0,2022-10-11
ANNADALE,6 CROWN PLACE,10400.0,3308.0,1986.0,1365000.0,2022-03-21
ANNADALE,12 BENNETT PLACE,11999.0,8232.0,1988.0,1350000.0,2022-12-12
ANNADALE,39 TYNDALE STREET,9000.0,3960.0,1990.0,1525000.0,2022-01-12
ANNADALE,23 TYNDALE STREET,10999.0,3600.0,1996.0,1952799.0,2022-07-27
ANNADALE,6 WINSLOW PLACE,7301.0,2058.0,2015.0,835000.0,2022-01-10
ANNADALE,24 THIRD COURT,8399.0,3000.0,1988.0,1515000.0,2022-12-19
ANNADALE,596 BARCLAY AVENUE,4002.0,2500.0,1996.0,950000.0,2022-06-30
ANNADALE,264 TALLMAN STREET,5649.0,2502.0,1990.0,100000.0,2022-07-21
ANNADALE,488 PHILIP AVENUE,11250.0,2800.0,2002.0,1650000.0,2022-03-18
ANNADALE,22 ALLEGRO STREET,5080.0,2688.0,1998.0,1068888.0,2022-10-20
ANNADALE,5 NICOLOSI DRIVE,12500.0,4000.0,1992.0,2250000.0,2022-07-01
ANNADALE,165 NICOLOSI DRIVE,20280.0,6000.0,2001.0,2025000.0,2022-10-13
ANNADALE,120 NICOLOSI DRIVE,19844.0,7372.0,1986.0,2300000.0,2022-02-15
ANNADALE,55 NICOLOSI DRIVE,10299.0,5104.0,1989.0,2585000.0,2022-11-18
ANNADALE,5198 HYLAN BOULEVARD,2151.0,1414.0,2011.0,820000.0,2022-05-06
ANNADALE,4 RUGGLES STREET,5000.0,2400.0,2002.0,1125000.0,2022-01-31
ARDEN HEIGHTS,64 CHATHAM STREET,4000.0,2424.0,2007.0,985000.0,2022-02-22
ARDEN HEIGHTS,20 CHATHAM STREET,2500.0,1510.0,2014.0,755000.0,2022-01-26
ARDEN HEIGHTS,14 CHATHAM STREET,2500.0,1510.0,2014.0,750000.0,2022-01-05
ARDEN HEIGHTS,17 WINSTON STREET,2488.0,1656.0,2003.0,713000.0,2022-06-13
ARDEN HEIGHTS,46 HINTON STREET,2658.0,1656.0,2003.0,696000.0,2022-01-25
ARDEN HEIGHTS,7 BENSON STREET,2488.0,1600.0,2004.0,780000.0,2022-11-04
ARDEN HEIGHTS,1238 ARTHUR KILL ROAD,3185.0,1428.0,2005.0,675000.0,2022-12-07
ARDEN HEIGHTS,20 KENILWORTH AVENUE,1549.0,1350.0,2002.0,630000.0,2022-06-13
ARDEN HEIGHTS,82 KENILWORTH AVENUE,1230.0,1540.0,1995.0,599900.0,2022-11-15
ARDEN HEIGHTS,179 PRESENTATION CIRCLE,1972.0,1552.0,2012.0,675000.0,2022-12-12
ARDEN HEIGHTS,98 PRESENTATION CIRCLE,1972.0,1552.0,2011.0,719999.0,2022-10-24
ARDEN HEIGHTS,95 PRESENTATION CIRCLE,3472.0,1552.0,2011.0,275000.0,2022-12-07
ARDEN HEIGHTS,95 PRESENTATION CIRCLE,3472.0,1552.0,2011.0,750000.0,2022-11-16
ARDEN HEIGHTS,119 PRESENTATION CIRCLE,1972.0,1552.0,2011.0,728000.0,2022-01-07
ARDEN HEIGHTS,47 ILYSSA WAY,499.0,1354.0,1996.0,452500.0,2022-08-12
ARDEN HEIGHTS,301 ASPEN KNOLLS WAY,499.0,1354.0,2000.0,452000.0,2022-06-28
ARDEN HEIGHTS,181 ASPEN KNOLLS WAY,499.0,1354.0,2000.0,415000.0,2022-11-30
ARDEN HEIGHTS,227 ASPEN KNOLLS WAY,499.0,1354.0,2000.0,445000.0,2022-09-29
ARDEN HEIGHTS,187 ASPEN KNOLLS WAY,500.0,1354.0,2000.0,370000.0,2022-03-01
ARDEN HEIGHTS,201 ASPEN KNOLLS WAY,560.0,1510.0,2000.0,495000.0,2022-12-28
ARDEN HEIGHTS,119 ASPEN KNOLLS WAY,500.0,1354.0,2001.0,427000.0,2022-02-03
ARDEN HEIGHTS,63 ASPEN KNOLLS WAY,500.0,1354.0,2001.0,420000.0,2022-03-22
ARDEN HEIGHTS,1294 ARTHUR KILL ROAD,500.0,1354.0,2004.0,450000.0,2022-01-13
ARDEN HEIGHTS,31 BIANCA COURT,500.0,1354.0,2004.0,429000.0,2022-01-05
ARDEN HEIGHTS,17 BIANCA COURT,500.0,1354.0,2004.0,420000.0,2022-01-27
ARDEN HEIGHTS,40 ILYSSA WAY,560.0,1553.0,1996.0,510000.0,2022-10-28
ARDEN HEIGHTS,48 ILYSSA WAY,560.0,1510.0,1996.0,513888.0,2022-05-11
ARDEN HEIGHTS,90 ILYSSA WAY,499.0,1354.0,1996.0,395000.0,2022-10-28
ARDEN HEIGHTS,120 ILYSSA WAY,500.0,1354.0,1996.0,402000.0,2022-04-12
ARDEN HEIGHTS,128 ILYSSA WAY,499.0,1354.0,1996.0,349830.0,2022-11-03
ARDEN HEIGHTS,148 ILYSSA WAY,500.0,1354.0,1996.0,414000.0,2022-03-18
ARDEN HEIGHTS,150 ILYSSA WAY,499.0,1354.0,1996.0,430000.0,2022-09-13
ARDEN HEIGHTS,194 ILYSSA WAY,499.0,1354.0,1996.0,425000.0,2022-11-29
ARDEN HEIGHTS,360 ILYSSA WAY,353.0,929.0,1996.0,252250.0,2022-06-21
ARDEN HEIGHTS,376 ILYSSA WAY,353.0,929.0,1996.0,335000.0,2022-09-01
ARDEN HEIGHTS,548 ILYSSA WAY,560.0,1510.0,1996.0,430000.0,2022-03-17
ARDEN HEIGHTS,724 ILYSSA WAY,499.0,1354.0,1996.0,430000.0,2022-06-03
ARDEN HEIGHTS,352 ASPEN KNOLLS WAY,560.0,1510.0,1999.0,459000.0,2022-01-13
ARDEN HEIGHTS,362 ASPEN KNOLLS WAY,499.0,1354.0,1999.0,456000.0,2022-06-27
ARDEN HEIGHTS,222 JAMIE LANE,560.0,1553.0,1999.0,450000.0,2022-09-27
ARDEN HEIGHTS,242 ASPEN KNOLLS WAY,560.0,1553.0,2000.0,460000.0,2022-10-17
ARDEN HEIGHTS,226 ASPEN KNOLLS WAY,560.0,1553.0,2000.0,495000.0,2022-11-03
ARDEN HEIGHTS,224 ASPEN KNOLLS WAY,500.0,1354.0,2000.0,409000.0,2022-05-18
ARDEN HEIGHTS,699 ILYSSA WAY,500.0,1354.0,1996.0,420000.0,2022-02-02
ARDEN HEIGHTS,689 ILYSSA WAY,499.0,1354.0,1996.0,390000.0,2022-12-27
ARDEN HEIGHTS,611 ILYSSA WAY,500.0,1354.0,1996.0,414000.0,2022-02-28
ARDEN HEIGHTS,153 EMILY LANE,560.0,1553.0,1996.0,463000.0,2022-12-05
ARDEN HEIGHTS,95 EMILY LANE,353.0,929.0,1996.0,330000.0,2022-12-15
ARDEN HEIGHTS,81 EMILY LANE,499.0,1354.0,1996.0,334620.0,2022-12-30
ARDEN HEIGHTS,81 EMILY LANE,500.0,1354.0,1996.0,314500.0,2022-05-03
ARDEN HEIGHTS,71 EMILY LANE,353.0,929.0,1996.0,280500.0,2022-10-18
ARDEN HEIGHTS,55 EMILY LANE,500.0,1354.0,1996.0,470000.0,2022-04-28
ARDEN HEIGHTS,47 EMILY LANE,353.0,929.0,1996.0,325000.0,2022-06-10
ARDEN HEIGHTS,237 JAMIE LANE,500.0,1354.0,1999.0,450000.0,2022-02-22
ARDEN HEIGHTS,201 JAMIE LANE,353.0,929.0,1999.0,380000.0,2022-01-06
ARDEN HEIGHTS,71 JAMIE LANE,499.0,1354.0,1996.0,530000.0,2022-06-01
ARDEN HEIGHTS,64 ASPEN KNOLLS WAY,499.0,1354.0,1996.0,455000.0,2022-07-05
ARDEN HEIGHTS,73 AMANDA COURT,560.0,1510.0,2002.0,505000.0,2022-08-03
ARDEN HEIGHTS,55 AMANDA COURT,500.0,1354.0,2002.0,419000.0,2022-02-04
ARDEN HEIGHTS,60 AMANDA COURT,500.0,1354.0,2002.0,449000.0,2022-01-14
ARDEN HEIGHTS,56 AMANDA COURT,500.0,1354.0,2002.0,415000.0,2022-04-07
ARDEN HEIGHTS,24 AMANDA COURT,499.0,1300.0,2003.0,190000.0,2022-06-13
ARDEN HEIGHTS,1340 ARTHUR KILL ROAD,500.0,1300.0,2003.0,422000.0,2022-04-20
ARDEN HEIGHTS,1342 ARTHUR KILL ROAD,500.0,1300.0,2003.0,470000.0,2022-05-25
ARDEN HEIGHTS,525 ILYSSA WAY,499.0,1354.0,1996.0,449800.0,2022-06-07
ARDEN HEIGHTS,447 ILYSSA WAY,560.0,1553.0,1996.0,420000.0,2022-02-16
ARDEN HEIGHTS,439 ILYSSA WAY,499.0,1354.0,1996.0,405000.0,2022-06-23
ARDEN HEIGHTS,317 ILYSSA WAY,560.0,1510.0,1996.0,390000.0,2022-05-20
ARDEN HEIGHTS,309 ILYSSA WAY,499.0,1354.0,1996.0,395000.0,2022-10-27
ARDEN HEIGHTS,269 ILYSSA WAY,500.0,1354.0,1996.0,418000.0,2022-05-02
ARDEN HEIGHTS,259 ILYSSA WAY,499.0,1354.0,1996.0,490000.0,2022-06-09
ARDEN HEIGHTS,299 JAMIE LANE,500.0,1354.0,1996.0,415000.0,2022-04-05
ARDEN HEIGHTS,30 EMILY LANE,500.0,1354.0,1996.0,407500.0,2022-04-05
ARDEN HEIGHTS,58 EMILY LANE,353.0,929.0,1996.0,315000.0,2022-08-22
ARDEN HEIGHTS,140 EMILY LANE,500.0,1354.0,1996.0,415000.0,2022-05-19
ARDEN HEIGHTS,156 EMILY LANE,499.0,1354.0,1996.0,470000.0,2022-11-14
ARDEN HEIGHTS,26 REGINA LANE,840.0,1690.0,1989.0,568888.0,2022-04-11
ARDEN HEIGHTS,24 REGINA LANE,903.0,1690.0,1989.0,559000.0,2022-03-29
ARDEN HEIGHTS,19 SUSANNA LANE,1106.0,1690.0,1990.0,580000.0,2022-04-21
ARDEN HEIGHTS,21 SUSANNA LANE,1106.0,1690.0,1990.0,570000.0,2022-05-17
ARDEN HEIGHTS,22 SUSANNA LANE,1029.0,1690.0,1990.0,490000.0,2022-02-25
ARDEN HEIGHTS,51 HALPIN AVENUE,2199.0,1690.0,1993.0,622000.0,2022-08-15
ARDEN HEIGHTS,39 LINDA LANE,1100.0,1690.0,1993.0,490000.0,2022-09-02
ARDEN HEIGHTS,43 LINDA LANE,1479.0,1690.0,1993.0,530000.0,2022-09-27
ARDEN HEIGHTS,32 BELFIELD AVENUE,3999.0,1962.0,2006.0,999000.0,2022-07-11
ARDEN HEIGHTS,5 CARLYLE GREEN,1280.0,1408.0,1987.0,578000.0,2022-08-16
ARDEN HEIGHTS,223 CARLYLE GREEN,1680.0,960.0,1987.0,439500.0,2022-02-10
ARDEN HEIGHTS,36 CARLYLE GREEN,1328.0,1408.0,1987.0,535000.0,2022-05-05
ARDEN HEIGHTS,32 POETS CIRCLE,1696.0,1408.0,1987.0,600000.0,2022-03-07
ARDEN HEIGHTS,34 POETS CIRCLE,4500.0,1064.0,1987.0,510000.0,2022-04-27
ARDEN HEIGHTS,23 KRISSA COURT,1981.0,1984.0,2001.0,659000.0,2022-08-04
ARDEN HEIGHTS,19 KRISSA COURT,2079.0,1984.0,2001.0,680000.0,2022-09-29
ARDEN HEIGHTS,170 CODY PLACE,1500.0,1620.0,1995.0,570000.0,2022-01-21
ARDEN HEIGHTS,68 CODY PLACE,1420.0,1320.0,1995.0,550000.0,2022-03-29
ARDEN HEIGHTS,1964 ARTHUR KILL ROAD,639.0,980.0,1990.0,290000.0,2022-07-05
ARDEN HEIGHTS,2012 ARTHUR KILL ROAD,720.0,1008.0,1990.0,450000.0,2022-06-16
ARDEN HEIGHTS,55 COUNTRY LANE,1316.0,980.0,1992.0,526000.0,2022-05-23
ARDEN HEIGHTS,47 COUNTRY LANE,1876.0,980.0,1992.0,550000.0,2022-04-11
ARDEN HEIGHTS,59 LOMBARD COURT,720.0,1008.0,1987.0,360000.0,2022-10-13
ARDEN HEIGHTS,109 LOMBARD COURT,1680.0,1152.0,1987.0,475000.0,2022-02-01
ARDEN HEIGHTS,97 LOMBARD COURT,1680.0,1152.0,1987.0,438000.0,2022-04-26
ARDEN HEIGHTS,91 LOMBARD COURT,1392.0,1152.0,1987.0,492500.0,2022-08-16
ARDEN HEIGHTS,43A LOMBARD COURT,720.0,1008.0,1987.0,380000.0,2022-02-04
ARDEN HEIGHTS,32 RAILY COURT,1044.0,1008.0,1987.0,410000.0,2022-07-19
ARDEN HEIGHTS,54 RAILY COURT,1276.0,1232.0,1987.0,410000.0,2022-02-15
ARDEN HEIGHTS,36A BUNNELL COURT,880.0,1232.0,1986.0,520000.0,2022-05-31
ARDEN HEIGHTS,12 BUNNELL COURT,640.0,980.0,1986.0,444000.0,2022-04-14
ARDEN HEIGHTS,34A ALCOTT STREET,960.0,1152.0,1987.0,500000.0,2022-05-05
ARDEN HEIGHTS,32A ALCOTT STREET,720.0,1008.0,1987.0,495000.0,2022-05-06
ARDEN HEIGHTS,8A ALCOTT STREET,960.0,1152.0,1987.0,445000.0,2022-12-02
ARDEN HEIGHTS,14 ALCOTT STREET,960.0,1152.0,1987.0,465000.0,2022-01-27
ARDEN HEIGHTS,19 BUNNELL COURT,639.0,980.0,1987.0,365000.0,2022-12-05
ARDEN HEIGHTS,21 BUNNELL COURT,639.0,980.0,1987.0,370000.0,2022-06-17
ARDEN HEIGHTS,29A BUNNELL COURT,640.0,980.0,1987.0,400000.0,2022-03-24
ARDEN HEIGHTS,217 ROSEDALE AVENUE,975.0,1008.0,1988.0,542000.0,2022-09-09
ARDEN HEIGHTS,3F DELMAR AVENUE,1280.0,1427.0,1990.0,540000.0,2022-05-16
ARDEN HEIGHTS,11-D DELMAR AVENUE,1985.0,1427.0,1990.0,560000.0,2022-05-05
ARDEN HEIGHTS,102 BOULDER STREET,3200.0,1473.0,1987.0,607000.0,2022-06-27
ARDEN HEIGHTS,61 COVENTRY LOOP,1071.0,1262.0,1988.0,530000.0,2022-05-23
ARDEN HEIGHTS,31 COVENTRY LOOP,3160.0,1584.0,1988.0,420000.0,2022-08-12
ARDEN HEIGHTS,74 ROSEDALE AVENUE,1050.0,886.0,1989.0,578000.0,2022-09-08
ARDEN HEIGHTS,102 ROSEDALE AVENUE,1060.0,1120.0,1989.0,565000.0,2022-05-09
ARDEN HEIGHTS,132 ROSEDALE AVENUE,1060.0,1200.0,1988.0,529000.0,2022-04-26
ARDEN HEIGHTS,152 ROSEDALE AVENUE,1059.0,1200.0,1988.0,520000.0,2022-10-04
ARDEN HEIGHTS,164 ROSEDALE AVENUE,1059.0,1008.0,1988.0,545000.0,2022-08-19
ARDEN HEIGHTS,170 ROSEDALE AVENUE,1060.0,1200.0,1988.0,410000.0,2022-03-11
ARDEN HEIGHTS,210 ROSEDALE AVENUE,1059.0,1200.0,1988.0,522000.0,2022-10-28
ARROCHAR,43 SAVO LANE,977.0,1176.0,1997.0,665000.0,2022-11-14
ARROCHAR,101 MAJOR AVENUE,1116.0,1176.0,1997.0,595000.0,2022-10-20
ARROCHAR,56 SAVO LANE,1024.0,1176.0,1997.0,630000.0,2022-03-15
ARROCHAR,62 SAVO LANE,1052.0,1176.0,1997.0,613000.0,2022-03-14
ARROCHAR,105 DUER AVENUE,780.0,1300.0,1988.0,550000.0,2022-02-24
ARROCHAR,31 CONGER STREET,2600.0,1462.0,2001.0,763000.0,2022-04-07
ARROCHAR,23 RAILROAD AVENUE,2249.0,1184.0,2004.0,745000.0,2022-08-29
ARROCHAR-SHORE ACRES,28 KEELEY STREET,742.0,1200.0,1994.0,427000.0,2022-05-03
ARROCHAR-SHORE ACRES,17 COURTNEY LOOP,1245.0,1176.0,1997.0,530000.0,2022-08-31
ARROCHAR-SHORE ACRES,65 COURTNEY LOOP,2670.0,1460.0,1997.0,680000.0,2022-08-08
ARROCHAR-SHORE ACRES,80D NAUTILUS STREET,2350.0,1168.0,1998.0,585000.0,2022-02-22
BULLS HEAD,566 WEST CASWELL AVENUE,1574.0,1260.0,2003.0,600000.0,2022-06-17
BULLS HEAD,287 LANDER AVENUE,1333.0,1410.0,1995.0,579888.0,2022-01-13
BULLS HEAD,23 HIRSCH LANE,1146.0,1410.0,1995.0,580000.0,2022-06-02
BULLS HEAD,451 HILLMAN AVENUE,2550.0,1600.0,1997.0,720000.0,2022-03-04
BULLS HEAD,9 PYRAMID COURT,4758.0,1887.0,2014.0,870000.0,2022-12-08
BULLS HEAD,104 ELSON STREET,1379.0,1645.0,2014.0,635000.0,2022-02-10
BULLS HEAD,102 ELSON STREET,1379.0,1645.0,2014.0,630000.0,2022-03-01
BULLS HEAD,248 LAMBERTS LANE,1533.0,1484.0,2016.0,645000.0,2022-10-03
BULLS HEAD,158 ROMAN AVENUE,1813.0,1484.0,2015.0,705000.0,2022-04-18
BULLS HEAD,54 LAMBERTS LANE,2450.0,1260.0,2002.0,635000.0,2022-02-11
BULLS HEAD,31 LEIGH AVENUE,2300.0,1768.0,1985.0,660000.0,2022-11-14
BULLS HEAD,49 LEIGH AVENUE,2699.0,1768.0,1985.0,745000.0,2022-10-24
BULLS HEAD,68 CASWELL LANE,2716.0,1768.0,1985.0,630000.0,2022-01-14
BULLS HEAD,58 LEIGH AVENUE,1619.0,1380.0,1986.0,549000.0,2022-07-19
BULLS HEAD,76 ELSON STREET,2340.0,1380.0,1986.0,540000.0,2022-01-12
BULLS HEAD,90 ELSON STREET,2520.0,1800.0,1986.0,698888.0,2022-03-01
BULLS HEAD,96 GAULDY AVENUE,2430.0,1296.0,1987.0,575000.0,2022-01-14
BULLS HEAD,78 FAHY AVENUE,4250.0,1720.0,1998.0,699900.0,2022-06-30
BULLS HEAD,92 FAHY AVENUE,2399.0,1110.0,1987.0,480000.0,2022-09-28
